origin,dest,num_flights,time_hour,flight_type,stops,airline,flight_number,arrival_time,aircraft_type,frequency
JFK,ORD,1,1/1/13 06:07,Domestic,1,Lufthansa,LU631,01/01/13 08:37,Boeing 787,Weekly
JFK,ATL,1,1/1/13 06:33,Domestic,0,Lufthansa,LU508,01/01/13 08:33,Embraer 190,Monthly
JFK,DXB,1,1/1/13 06:35,International,2,Lufthansa,LU237,01/01/13 18:35,Boeing 777,Daily
JFK,ATL,1,1/1/13 16:14,Domestic,0,Emirates,EM689,01/01/13 18:14,Boeing 737,Bi-Weekly
JFK,BOS,1,1/1/13 08:50,Domestic,1,JetBlue,JE229,01/01/13 10:20,Boeing 777,Daily
JFK,ATL,1,1/1/13 14:28,Domestic,0,United,UN598,01/01/13 16:28,Boeing 737,Bi-Weekly
JFK,ORD,1,1/1/13 13:09,Domestic,1,British Airways,BR876,01/01/13 15:39,Airbus A380,Weekly
JFK,BOS,1,1/1/13 18:14,Domestic,0,United,UN546,01/01/13 19:44,Boeing 737,Bi-Weekly
JFK,CDG,1,1/1/13 07:30,International,1,United,UN166,01/01/13 15:00,Boeing 737,Daily
JFK,AMS,1,1/1/13 15:46,International,1,American Airlines,AM621,01/01/13 23:16,Airbus A320,Monthly
JFK,DXB,1,1/1/13 12:14,International,1,JetBlue,JE987,01/02/13 00:14,Embraer 190,Weekly
JFK,YYZ,1,1/1/13 16:10,International,2,United,UN198,01/01/13 17:40,Boeing 777,Daily
JFK,MCO,1,1/1/13 12:23,Domestic,2,American Airlines,AM338,01/01/13 15:23,Boeing 777,Monthly
JFK,CLT,1,1/1/13 13:24,Domestic,2,Qatar Airways,QA520,01/01/13 15:24,Boeing 777,Daily
JFK,CLT,1,1/1/13 12:04,Domestic,0,British Airways,BR603,01/01/13 14:04,Embraer 190,Bi-Weekly
JFK,GRU,1,1/1/13 07:06,International,1,American Airlines,AM843,01/01/13 17:06,Embraer 190,Bi-Weekly
JFK,ORD,1,1/1/13 08:02,Domestic,0,JetBlue,JE340,01/01/13 10:32,Airbus A380,Daily
JFK,BOS,1,1/1/13 17:29,Domestic,2,Emirates,EM365,01/01/13 18:59,Airbus A380,Monthly
JFK,HND,1,1/1/13 12:31,International,0,Qatar Airways,QA161,01/02/13 02:31,Airbus A320,Bi-Weekly
JFK,CLT,1,1/1/13 15:46,Domestic,0,British Airways,BR661,01/01/13 17:46,Boeing 777,Weekly
JFK,PVG,1,1/1/13 06:52,International,2,Emirates,EM648,01/01/13 21:52,Airbus A320,Daily
JFK,MCO,1,1/1/13 16:09,Domestic,1,Qatar Airways,QA538,01/01/13 19:09,Embraer 190,Bi-Weekly
JFK,ORD,1,1/1/13 15:19,Domestic,0,United,UN684,01/01/13 17:49,Boeing 787,Bi-Weekly
JFK,LHR,1,1/1/13 08:05,International,2,Qatar Airways,QA381,01/01/13 15:05,Airbus A380,Daily
JFK,CLT,1,1/1/13 17:44,Domestic,1,Lufthansa,LU574,01/01/13 19:44,Embraer 190,Monthly
JFK,CLT,1,1/1/13 17:30,Domestic,1,American Airlines,AM822,01/01/13 19:30,Boeing 787,Bi-Weekly
JFK,YYZ,1,1/1/13 13:16,International,0,American Airlines,AM497,01/01/13 14:46,Boeing 737,Daily
JFK,PVG,1,1/1/13 18:34,International,1,British Airways,BR254,01/02/13 09:34,Boeing 777,Bi-Weekly
JFK,ORD,1,1/1/13 08:00,Domestic,0,JetBlue,JE631,01/01/13 10:30,Boeing 787,Daily
JFK,GRU,1,1/1/13 08:29,International,0,Emirates,EM226,01/01/13 18:29,Boeing 787,Daily
JFK,GRU,1,1/1/13 12:04,International,2,Lufthansa,LU278,01/01/13 22:04,Boeing 777,Weekly
JFK,BOS,1,1/1/13 17:57,Domestic,2,Delta,DE923,01/01/13 19:27,Boeing 787,Weekly
JFK,BOS,1,1/1/13 15:20,Domestic,2,American Airlines,AM553,01/01/13 16:50,Airbus A320,Weekly
JFK,ATL,1,1/1/13 15:47,Domestic,2,Emirates,EM633,01/01/13 17:47,Airbus A320,Bi-Weekly
JFK,SYD,1,1/1/13 16:32,International,0,Delta,DE819,01/02/13 12:32,Boeing 777,Daily
JFK,ATL,1,1/1/13 06:18,Domestic,0,United,UN629,01/01/13 08:18,Boeing 787,Daily
JFK,FRA,1,1/1/13 06:57,International,0,Qatar Airways,QA815,01/01/13 14:57,Boeing 737,Weekly
JFK,AMS,1,1/1/13 15:31,International,1,Air France,AI440,01/01/13 23:01,Embraer 190,Daily
JFK,PVG,1,1/1/13 14:11,International,2,Lufthansa,LU880,01/02/13 05:11,Airbus A320,Monthly
JFK,LHR,1,1/1/13 06:43,International,1,Air France,AI384,01/01/13 13:43,Boeing 737,Bi-Weekly
JFK,ATL,1,1/1/13 12:11,Domestic,0,Air France,AI503,01/01/13 14:11,Airbus A320,Bi-Weekly
JFK,ORD,1,1/1/13 18:15,Domestic,1,Lufthansa,LU121,01/01/13 20:45,Boeing 737,Daily
JFK,ATL,1,1/1/13 12:22,Domestic,0,British Airways,BR816,01/01/13 14:22,Boeing 737,Monthly
JFK,GRU,1,1/1/13 07:50,International,1,Delta,DE898,01/01/13 17:50,Boeing 737,Monthly
JFK,BOS,1,1/1/13 06:46,Domestic,1,Delta,DE193,01/01/13 08:16,Boeing 737,Weekly
JFK,CDG,1,1/1/13 13:53,International,1,Qatar Airways,QA838,01/01/13 21:23,Airbus A320,Monthly
JFK,ORD,1,1/1/13 15:25,Domestic,1,British Airways,BR203,01/01/13 17:55,Boeing 737,Monthly
JFK,MCO,1,1/1/13 06:23,Domestic,1,JetBlue,JE750,01/01/13 09:23,Airbus A380,Monthly
JFK,ATL,1,1/1/13 14:47,Domestic,1,United,UN870,01/01/13 16:47,Airbus A380,Bi-Weekly
JFK,HND,1,1/1/13 15:15,International,0,JetBlue,JE893,01/02/13 05:15,Airbus A320,Daily
JFK,BOS,1,1/1/13 08:01,Domestic,1,American Airlines,AM586,01/01/13 09:31,Boeing 787,Bi-Weekly
JFK,GRU,1,1/1/13 07:32,International,2,Emirates,EM468,01/01/13 17:32,Boeing 787,Daily
JFK,FRA,1,1/1/13 06:58,International,1,American Airlines,AM974,01/01/13 14:58,Boeing 787,Bi-Weekly
JFK,CLT,1,1/1/13 14:56,Domestic,1,British Airways,BR514,01/01/13 16:56,Boeing 777,Monthly
JFK,ORD,1,1/1/13 18:54,Domestic,0,American Airlines,AM507,01/01/13 21:24,Boeing 737,Daily
JFK,BOS,1,1/1/13 06:18,Domestic,1,Lufthansa,LU918,01/01/13 07:48,Airbus A320,Weekly
JFK,MCO,1,1/1/13 06:01,Domestic,2,Lufthansa,LU630,01/01/13 09:01,Airbus A320,Bi-Weekly
JFK,SYD,1,1/1/13 16:02,International,1,JetBlue,JE511,01/02/13 12:02,Boeing 737,Weekly
JFK,SYD,1,1/1/13 08:36,International,0,Lufthansa,LU162,01/02/13 04:36,Airbus A320,Daily
JFK,CLT,1,1/1/13 18:38,Domestic,2,Air France,AI109,01/01/13 20:38,Boeing 737,Daily
JFK,AMS,1,1/1/13 16:48,International,2,Emirates,EM959,01/02/13 00:18,Boeing 737,Weekly
JFK,LHR,1,1/1/13 12:28,International,2,Air France,AI224,01/01/13 19:28,Boeing 777,Monthly
JFK,BOS,1,1/1/13 13:09,Domestic,1,Qatar Airways,QA719,01/01/13 14:39,Airbus A320,Daily
JFK,ORD,1,1/1/13 08:30,Domestic,1,British Airways,BR244,01/01/13 11:00,Boeing 777,Monthly
JFK,FRA,1,1/1/13 06:19,International,0,Lufthansa,LU361,01/01/13 14:19,Airbus A320,Monthly
JFK,FRA,1,1/1/13 08:04,International,1,Emirates,EM400,01/01/13 16:04,Boeing 777,Daily
JFK,ORD,1,1/1/13 14:35,Domestic,0,American Airlines,AM324,01/01/13 17:05,Boeing 787,Monthly
JFK,FRA,1,1/1/13 16:08,International,2,Emirates,EM705,01/02/13 00:08,Airbus A380,Monthly
JFK,GRU,1,1/1/13 06:11,International,0,JetBlue,JE508,01/01/13 16:11,Embraer 190,Weekly
JFK,FRA,1,1/1/13 12:31,International,2,Emirates,EM476,01/01/13 20:31,Boeing 777,Monthly
JFK,LHR,1,1/1/13 16:23,International,1,American Airlines,AM766,01/01/13 23:23,Airbus A380,Daily
JFK,FRA,1,1/1/13 06:34,International,0,Qatar Airways,QA825,01/01/13 14:34,Embraer 190,Bi-Weekly
JFK,CLT,1,1/1/13 12:44,Domestic,2,Qatar Airways,QA488,01/01/13 14:44,Embraer 190,Daily
JFK,MCO,1,1/1/13 17:19,Domestic,2,American Airlines,AM343,01/01/13 20:19,Airbus A380,Monthly
JFK,DXB,1,1/1/13 06:51,International,1,Emirates,EM371,01/01/13 18:51,Boeing 777,Daily
JFK,MCO,1,1/1/13 16:43,Domestic,0,American Airlines,AM736,01/01/13 19:43,Embraer 190,Daily
JFK,ATL,1,1/1/13 16:52,Domestic,1,American Airlines,AM319,01/01/13 18:52,Embraer 190,Bi-Weekly
JFK,FRA,1,1/1/13 15:09,International,2,United,UN191,01/01/13 23:09,Embraer 190,Weekly
JFK,CDG,1,1/1/13 08:18,International,0,American Airlines,AM689,01/01/13 15:48,Boeing 737,Weekly
JFK,GRU,1,1/1/13 13:57,International,0,Lufthansa,LU725,01/01/13 23:57,Boeing 737,Weekly
JFK,LHR,1,1/1/13 18:44,International,1,Air France,AI324,01/02/13 01:44,Boeing 737,Daily
JFK,MCO,1,1/1/13 17:07,Domestic,2,JetBlue,JE463,01/01/13 20:07,Embraer 190,Monthly
JFK,ORD,1,1/1/13 12:47,Domestic,1,American Airlines,AM927,01/01/13 15:17,Embraer 190,Monthly
JFK,ORD,1,1/1/13 07:32,Domestic,1,Emirates,EM785,01/01/13 10:02,Boeing 737,Bi-Weekly
JFK,BOS,1,1/1/13 14:07,Domestic,2,British Airways,BR698,01/01/13 15:37,Airbus A380,Weekly
JFK,MCO,1,1/1/13 06:30,Domestic,2,Delta,DE953,01/01/13 09:30,Airbus A320,Daily
JFK,SYD,1,1/1/13 08:53,International,2,British Airways,BR283,01/02/13 04:53,Airbus A380,Daily
JFK,SYD,1,1/1/13 14:35,International,0,American Airlines,AM987,01/02/13 10:35,Airbus A380,Weekly
JFK,DXB,1,1/1/13 18:16,International,1,Emirates,EM429,01/02/13 06:16,Airbus A380,Bi-Weekly
JFK,CDG,1,1/1/13 08:46,International,0,Delta,DE884,01/01/13 16:16,Airbus A380,Monthly
JFK,DXB,1,1/1/13 15:31,International,0,Qatar Airways,QA384,01/02/13 03:31,Boeing 787,Weekly
JFK,GRU,1,1/1/13 08:29,International,1,Air France,AI861,01/01/13 18:29,Boeing 787,Weekly
JFK,MCO,1,1/1/13 17:24,Domestic,1,Qatar Airways,QA111,01/01/13 20:24,Boeing 787,Bi-Weekly
JFK,BOS,1,1/1/13 15:20,Domestic,0,Air France,AI489,01/01/13 16:50,Airbus A380,Weekly
JFK,LHR,1,1/1/13 18:14,International,1,Qatar Airways,QA903,01/02/13 01:14,Airbus A380,Monthly
JFK,CLT,1,1/1/13 08:11,Domestic,0,Air France,AI121,01/01/13 10:11,Airbus A380,Daily
JFK,HND,1,1/1/13 13:56,International,1,Emirates,EM738,01/02/13 03:56,Boeing 777,Monthly
JFK,HND,1,1/1/13 16:40,International,2,JetBlue,JE619,01/02/13 06:40,Boeing 777,Daily
JFK,MCO,1,1/1/13 08:12,Domestic,2,Qatar Airways,QA685,01/01/13 11:12,Boeing 737,Daily
JFK,ATL,1,1/1/13 16:26,Domestic,1,British Airways,BR718,01/01/13 18:26,Boeing 737,Monthly
JFK,ORD,1,1/1/13 06:27,Domestic,0,Lufthansa,LU136,01/01/13 08:57,Airbus A380,Weekly
JFK,DXB,1,1/1/13 13:08,International,0,United,UN506,01/02/13 01:08,Embraer 190,Daily
JFK,ORD,1,1/1/13 07:47,Domestic,2,Delta,DE646,01/01/13 10:17,Airbus A320,Weekly
JFK,ORD,1,1/1/13 14:58,Domestic,1,Lufthansa,LU194,01/01/13 17:28,Embraer 190,Bi-Weekly
JFK,ORD,1,1/1/13 08:04,Domestic,0,Air France,AI746,01/01/13 10:34,Embraer 190,Weekly
JFK,CDG,1,1/1/13 18:57,International,0,Lufthansa,LU589,01/02/13 02:27,Boeing 777,Monthly
JFK,ORD,1,1/1/13 18:26,Domestic,2,American Airlines,AM739,01/01/13 20:56,Boeing 777,Daily
JFK,ATL,1,1/1/13 16:00,Domestic,0,Lufthansa,LU105,01/01/13 18:00,Boeing 737,Daily
JFK,ORD,1,1/1/13 15:53,Domestic,0,American Airlines,AM547,01/01/13 18:23,Boeing 777,Weekly
JFK,MCO,1,1/1/13 17:06,Domestic,0,Emirates,EM591,01/01/13 20:06,Airbus A320,Bi-Weekly
JFK,ATL,1,1/1/13 17:52,Domestic,0,Qatar Airways,QA334,01/01/13 19:52,Boeing 787,Bi-Weekly
JFK,ATL,1,1/1/13 17:01,Domestic,0,British Airways,BR104,01/01/13 19:01,Airbus A320,Daily
JFK,ATL,1,1/1/13 14:38,Domestic,1,Lufthansa,LU924,01/01/13 16:38,Boeing 777,Monthly
JFK,AMS,1,1/1/13 08:12,International,1,JetBlue,JE229,01/01/13 15:42,Boeing 737,Daily
JFK,CLT,1,1/1/13 17:25,Domestic,0,Air France,AI807,01/01/13 19:25,Embraer 190,Bi-Weekly
JFK,LHR,1,1/1/13 13:22,International,0,Air France,AI468,01/01/13 20:22,Embraer 190,Daily
JFK,HND,1,1/1/13 08:04,International,2,Air France,AI222,01/01/13 22:04,Airbus A320,Daily
JFK,LHR,1,1/1/13 06:44,International,1,Air France,AI432,01/01/13 13:44,Airbus A380,Monthly
JFK,CLT,1,1/1/13 15:29,Domestic,0,JetBlue,JE662,01/01/13 17:29,Boeing 737,Bi-Weekly
JFK,ORD,1,1/1/13 12:53,Domestic,0,Qatar Airways,QA474,01/01/13 15:23,Boeing 737,Daily
JFK,ORD,1,1/1/13 15:29,Domestic,1,British Airways,BR537,01/01/13 17:59,Airbus A320,Monthly
JFK,ORD,1,1/1/13 06:29,Domestic,0,British Airways,BR209,01/01/13 08:59,Boeing 787,Daily
JFK,MCO,1,1/1/13 06:20,Domestic,1,United,UN201,01/01/13 09:20,Airbus A380,Monthly
JFK,CLT,1,1/1/13 14:26,Domestic,0,JetBlue,JE385,01/01/13 16:26,Boeing 787,Bi-Weekly
JFK,DXB,1,1/1/13 06:05,International,1,Lufthansa,LU872,01/01/13 18:05,Boeing 777,Weekly
JFK,HND,1,1/1/13 07:34,International,1,JetBlue,JE775,01/01/13 21:34,Boeing 737,Monthly
JFK,ATL,1,1/1/13 18:37,Domestic,0,Qatar Airways,QA822,01/01/13 20:37,Embraer 190,Monthly
JFK,MCO,1,1/1/13 13:45,Domestic,1,Delta,DE174,01/01/13 16:45,Airbus A380,Monthly
JFK,SYD,1,1/1/13 08:25,International,0,United,UN406,01/02/13 04:25,Embraer 190,Weekly
JFK,CDG,1,1/1/13 07:19,International,1,United,UN730,01/01/13 14:49,Embraer 190,Daily
JFK,BOS,1,1/1/13 16:12,Domestic,0,Air France,AI869,01/01/13 17:42,Boeing 787,Weekly
JFK,ORD,1,1/1/13 13:06,Domestic,2,United,UN326,01/01/13 15:36,Airbus A380,Weekly
JFK,ORD,1,1/1/13 17:02,Domestic,1,United,UN259,01/01/13 19:32,Boeing 737,Bi-Weekly
JFK,BOS,1,1/1/13 12:25,Domestic,0,Delta,DE208,01/01/13 13:55,Embraer 190,Daily
JFK,ORD,1,1/1/13 13:16,Domestic,1,American Airlines,AM304,01/01/13 15:46,Boeing 777,Bi-Weekly
JFK,FRA,1,1/1/13 16:53,International,1,American Airlines,AM113,01/02/13 00:53,Boeing 777,Weekly
JFK,MCO,1,1/1/13 14:39,Domestic,1,Air France,AI577,01/01/13 17:39,Boeing 787,Monthly
JFK,DXB,1,1/1/13 06:37,International,0,American Airlines,AM185,01/01/13 18:37,Boeing 777,Bi-Weekly
JFK,YYZ,1,1/1/13 15:37,International,0,Lufthansa,LU701,01/01/13 17:07,Airbus A380,Bi-Weekly
JFK,BOS,1,1/1/13 14:35,Domestic,2,Delta,DE297,01/01/13 16:05,Embraer 190,Daily
JFK,ATL,1,1/1/13 13:48,Domestic,1,Lufthansa,LU306,01/01/13 15:48,Airbus A380,Bi-Weekly
JFK,CLT,1,1/1/13 14:00,Domestic,1,JetBlue,JE541,01/01/13 16:00,Boeing 777,Weekly
JFK,DXB,1,1/1/13 12:49,International,2,British Airways,BR890,01/02/13 00:49,Boeing 737,Bi-Weekly
JFK,ATL,1,1/1/13 16:28,Domestic,1,Emirates,EM412,01/01/13 18:28,Embraer 190,Weekly
JFK,CDG,1,1/1/13 08:02,International,2,Emirates,EM815,01/01/13 15:32,Boeing 777,Weekly
JFK,BOS,1,1/1/13 16:54,Domestic,1,American Airlines,AM632,01/01/13 18:24,Airbus A320,Bi-Weekly
JFK,SYD,1,1/1/13 07:05,International,0,Air France,AI566,01/02/13 03:05,Boeing 737,Weekly
JFK,CDG,1,1/1/13 07:59,International,1,Qatar Airways,QA901,01/01/13 15:29,Airbus A380,Daily
JFK,GRU,1,1/1/13 06:11,International,1,Qatar Airways,QA949,01/01/13 16:11,Boeing 737,Monthly
JFK,YYZ,1,1/1/13 17:11,International,2,JetBlue,JE377,01/01/13 18:41,Boeing 777,Weekly
JFK,ORD,1,1/1/13 08:27,Domestic,0,American Airlines,AM233,01/01/13 10:57,Boeing 737,Bi-Weekly
JFK,LHR,1,1/1/13 12:41,International,1,United,UN945,01/01/13 19:41,Boeing 777,Monthly
JFK,MCO,1,1/1/13 06:13,Domestic,0,JetBlue,JE642,01/01/13 09:13,Embraer 190,Bi-Weekly
JFK,ORD,1,1/1/13 06:06,Domestic,0,United,UN769,01/01/13 08:36,Airbus A380,Daily
JFK,PVG,1,1/1/13 15:51,International,2,Emirates,EM816,01/02/13 06:51,Boeing 777,Monthly
JFK,CDG,1,1/1/13 15:39,International,2,JetBlue,JE210,01/01/13 23:09,Airbus A380,Bi-Weekly
JFK,CDG,1,1/1/13 08:00,International,0,Emirates,EM668,01/01/13 15:30,Boeing 737,Weekly
JFK,AMS,1,1/1/13 07:14,International,2,British Airways,BR730,01/01/13 14:44,Boeing 787,Bi-Weekly
JFK,FRA,1,1/1/13 17:07,International,1,United,UN599,01/02/13 01:07,Boeing 787,Daily
JFK,CLT,1,1/1/13 06:11,Domestic,2,American Airlines,AM638,01/01/13 08:11,Airbus A380,Bi-Weekly
JFK,MCO,1,1/1/13 14:28,Domestic,1,Air France,AI894,01/01/13 17:28,Boeing 777,Weekly
JFK,MCO,1,1/1/13 13:27,Domestic,2,Qatar Airways,QA732,01/01/13 16:27,Embraer 190,Daily
JFK,BOS,1,1/1/13 08:13,Domestic,2,Emirates,EM157,01/01/13 09:43,Boeing 777,Weekly
JFK,CLT,1,1/1/13 16:15,Domestic,1,Emirates,EM215,01/01/13 18:15,Boeing 777,Daily
JFK,PVG,1,1/1/13 13:56,International,1,Delta,DE290,01/02/13 04:56,Airbus A380,Bi-Weekly
JFK,CLT,1,1/1/13 15:42,Domestic,1,British Airways,BR680,01/01/13 17:42,Embraer 190,Bi-Weekly
JFK,CDG,1,1/1/13 06:53,International,0,American Airlines,AM983,01/01/13 14:23,Boeing 787,Bi-Weekly
JFK,ATL,1,1/1/13 06:03,Domestic,1,Qatar Airways,QA987,01/01/13 08:03,Boeing 777,Bi-Weekly
JFK,AMS,1,1/1/13 06:51,International,2,Air France,AI152,01/01/13 14:21,Boeing 777,Monthly
JFK,GRU,1,1/1/13 08:10,International,2,Delta,DE726,01/01/13 18:10,Boeing 737,Weekly
JFK,CLT,1,1/1/13 07:52,Domestic,1,United,UN874,01/01/13 09:52,Boeing 777,Monthly
JFK,MCO,1,1/1/13 13:52,Domestic,1,British Airways,BR283,01/01/13 16:52,Airbus A320,Bi-Weekly
JFK,ORD,1,1/1/13 13:40,Domestic,2,United,UN995,01/01/13 16:10,Airbus A320,Monthly
JFK,HND,1,1/1/13 16:25,International,0,American Airlines,AM490,01/02/13 06:25,Embraer 190,Bi-Weekly
JFK,CLT,1,1/1/13 14:54,Domestic,1,Emirates,EM693,01/01/13 16:54,Boeing 737,Weekly
JFK,YYZ,1,1/1/13 17:19,International,1,JetBlue,JE386,01/01/13 18:49,Airbus A380,Monthly
JFK,MCO,1,1/1/13 15:42,Domestic,0,British Airways,BR572,01/01/13 18:42,Embraer 190,Monthly
JFK,HND,1,1/1/13 18:54,International,1,American Airlines,AM685,01/02/13 08:54,Boeing 777,Bi-Weekly
JFK,FRA,1,1/1/13 07:57,International,0,JetBlue,JE286,01/01/13 15:57,Boeing 787,Weekly
JFK,BOS,1,1/1/13 17:41,Domestic,0,Qatar Airways,QA398,01/01/13 19:11,Boeing 777,Bi-Weekly
JFK,MCO,1,1/1/13 08:17,Domestic,0,Emirates,EM537,01/01/13 11:17,Boeing 787,Bi-Weekly
JFK,GRU,1,1/1/13 08:03,International,2,JetBlue,JE856,01/01/13 18:03,Airbus A380,Weekly
JFK,ORD,1,1/1/13 06:35,Domestic,0,JetBlue,JE956,01/01/13 09:05,Boeing 787,Bi-Weekly
JFK,YYZ,1,1/1/13 06:06,International,2,Emirates,EM754,01/01/13 07:36,Boeing 787,Weekly
JFK,ORD,1,1/1/13 06:52,Domestic,2,American Airlines,AM131,01/01/13 09:22,Boeing 737,Weekly
JFK,LHR,1,1/1/13 18:57,International,2,British Airways,BR653,01/02/13 01:57,Airbus A320,Daily
JFK,ATL,1,1/1/13 17:27,Domestic,0,British Airways,BR386,01/01/13 19:27,Airbus A320,Daily
JFK,MCO,1,1/1/13 06:57,Domestic,1,British Airways,BR371,01/01/13 09:57,Boeing 787,Bi-Weekly
JFK,AMS,1,1/1/13 17:39,International,0,Delta,DE485,01/02/13 01:09,Boeing 777,Bi-Weekly
JFK,SYD,1,1/1/13 08:00,International,0,Lufthansa,LU264,01/02/13 04:00,Airbus A320,Daily
JFK,ATL,1,1/1/13 18:27,Domestic,2,Emirates,EM446,01/01/13 20:27,Airbus A320,Monthly
JFK,ATL,1,1/1/13 12:49,Domestic,0,United,UN143,01/01/13 14:49,Embraer 190,Monthly
JFK,DXB,1,1/1/13 16:11,International,2,British Airways,BR452,01/02/13 04:11,Airbus A380,Bi-Weekly
JFK,GRU,1,1/1/13 06:50,International,1,Emirates,EM283,01/01/13 16:50,Boeing 787,Weekly
JFK,HND,1,1/1/13 16:08,International,1,Lufthansa,LU959,01/02/13 06:08,Embraer 190,Bi-Weekly
JFK,DXB,1,1/1/13 08:02,International,1,Emirates,EM481,01/01/13 20:02,Airbus A380,Daily
JFK,YYZ,1,1/1/13 08:44,International,0,British Airways,BR488,01/01/13 10:14,Airbus A320,Weekly
JFK,GRU,1,1/1/13 17:25,International,2,British Airways,BR727,01/02/13 03:25,Embraer 190,Monthly
JFK,ORD,1,1/1/13 13:42,Domestic,0,Delta,DE995,01/01/13 16:12,Airbus A320,Weekly
JFK,MCO,1,1/1/13 06:30,Domestic,1,Delta,DE547,01/01/13 09:30,Airbus A380,Bi-Weekly
JFK,FRA,1,1/1/13 14:14,International,1,Emirates,EM552,01/01/13 22:14,Airbus A320,Daily
JFK,CLT,1,1/1/13 08:04,Domestic,1,Qatar Airways,QA597,01/01/13 10:04,Boeing 787,Monthly
JFK,ORD,1,1/1/13 15:46,Domestic,1,Emirates,EM484,01/01/13 18:16,Boeing 787,Daily
JFK,YYZ,1,1/1/13 08:37,International,1,Emirates,EM142,01/01/13 10:07,Boeing 787,Daily
JFK,AMS,1,1/1/13 18:27,International,2,Emirates,EM278,01/02/13 01:57,Embraer 190,Monthly
JFK,MCO,1,1/1/13 18:50,Domestic,2,Qatar Airways,QA209,01/01/13 21:50,Boeing 777,Bi-Weekly
JFK,CLT,1,1/1/13 08:59,Domestic,0,Delta,DE577,01/01/13 10:59,Airbus A380,Weekly
JFK,LHR,1,1/1/13 07:06,International,0,JetBlue,JE975,01/01/13 14:06,Airbus A320,Daily
JFK,CLT,1,1/1/13 08:13,Domestic,0,JetBlue,JE755,01/01/13 10:13,Airbus A320,Monthly
JFK,ATL,1,1/1/13 07:59,Domestic,2,Air France,AI705,01/01/13 09:59,Airbus A320,Daily
JFK,ATL,1,1/1/13 13:37,Domestic,2,British Airways,BR905,01/01/13 15:37,Boeing 737,Daily
JFK,CLT,1,1/1/13 15:59,Domestic,2,Delta,DE766,01/01/13 17:59,Boeing 777,Bi-Weekly
JFK,HND,1,1/1/13 06:56,International,0,British Airways,BR808,01/01/13 20:56,Boeing 737,Weekly
JFK,FRA,1,1/1/13 07:00,International,1,Qatar Airways,QA582,01/01/13 15:00,Airbus A380,Bi-Weekly
JFK,MCO,1,1/1/13 17:09,Domestic,1,American Airlines,AM258,01/01/13 20:09,Boeing 787,Monthly
JFK,MCO,1,1/1/13 13:30,Domestic,0,Air France,AI673,01/01/13 16:30,Airbus A320,Weekly
JFK,ATL,1,1/1/13 13:59,Domestic,0,Qatar Airways,QA583,01/01/13 15:59,Embraer 190,Monthly
JFK,ORD,1,1/1/13 06:33,Domestic,2,British Airways,BR417,01/01/13 09:03,Embraer 190,Weekly
JFK,ATL,1,1/1/13 07:42,Domestic,1,American Airlines,AM671,01/01/13 09:42,Boeing 737,Bi-Weekly
JFK,AMS,1,1/1/13 13:09,International,2,United,UN846,01/01/13 20:39,Airbus A320,Daily
JFK,BOS,1,1/1/13 06:33,Domestic,0,Emirates,EM493,01/01/13 08:03,Airbus A320,Daily
JFK,LHR,1,1/1/13 08:15,International,2,Air France,AI791,01/01/13 15:15,Airbus A380,Monthly
JFK,CLT,1,1/1/13 06:00,Domestic,0,Air France,AI989,01/01/13 08:00,Boeing 737,Daily
JFK,HND,1,1/1/13 17:09,International,0,American Airlines,AM859,01/02/13 07:09,Airbus A320,Daily
JFK,SYD,1,1/1/13 16:17,International,2,Air France,AI125,01/02/13 12:17,Airbus A380,Daily
JFK,DXB,1,1/1/13 08:55,International,0,American Airlines,AM314,01/01/13 20:55,Airbus A320,Bi-Weekly
JFK,CDG,1,1/1/13 15:38,International,2,Air France,AI581,01/01/13 23:08,Embraer 190,Weekly
JFK,ATL,1,1/1/13 18:58,Domestic,0,British Airways,BR159,01/01/13 20:58,Airbus A380,Monthly
JFK,ATL,1,1/1/13 17:47,Domestic,1,Delta,DE679,01/01/13 19:47,Boeing 737,Monthly
JFK,DXB,1,1/1/13 16:34,International,1,American Airlines,AM113,01/02/13 04:34,Boeing 737,Bi-Weekly
JFK,SYD,1,1/1/13 12:53,International,2,Emirates,EM861,01/02/13 08:53,Boeing 787,Daily
JFK,BOS,1,1/1/13 08:44,Domestic,1,United,UN542,01/01/13 10:14,Boeing 777,Weekly
JFK,CDG,1,1/1/13 16:58,International,2,Qatar Airways,QA425,01/02/13 00:28,Boeing 737,Weekly
JFK,CLT,1,1/1/13 07:09,Domestic,2,American Airlines,AM631,01/01/13 09:09,Boeing 777,Weekly
JFK,CLT,1,1/1/13 06:48,Domestic,0,British Airways,BR339,01/01/13 08:48,Airbus A380,Bi-Weekly
JFK,ATL,1,1/1/13 16:07,Domestic,1,Emirates,EM585,01/01/13 18:07,Embraer 190,Daily
JFK,ATL,1,1/1/13 16:10,Domestic,0,Qatar Airways,QA461,01/01/13 18:10,Boeing 737,Weekly
JFK,LHR,1,1/1/13 17:15,International,1,Emirates,EM825,01/02/13 00:15,Airbus A380,Monthly
JFK,FRA,1,1/1/13 16:42,International,1,United,UN546,01/02/13 00:42,Airbus A380,Daily
JFK,YYZ,1,1/1/13 12:24,International,0,American Airlines,AM524,01/01/13 13:54,Embraer 190,Monthly
JFK,CLT,1,1/1/13 07:49,Domestic,2,United,UN260,01/01/13 09:49,Boeing 737,Daily
